
> earth-3d-next@3.0.0 dev
> next dev

   ▲ Next.js 15.5.18
   - Local:        http://localhost:3000
   - Network:      http://192.168.1.152:3000

 ✓ Starting...
 ✓ Ready in 2.1s
 ○ Compiling / ...
 ✓ Compiled / in 4s (572 modules)
 GET / 200 in 4528ms
 ⚠ Cross origin request detected from 127.0.0.1 to /_next/* resource. In a future major version of Next.js, you will need to explicitly configure "allowedDevOrigins" in next.config to allow this.
Read more: https://nextjs.org/docs/app/api-reference/config/next-config-js/allowedDevOrigins
 ○ Compiling /api/earth/tileset.json ...
 ✓ Compiled /api/earth/tileset.json in 1239ms (639 modules)
 GET /api/earth/tiles/21427/1005/1/1030.glb 200 in 357ms
 GET /api/earth/tiles/21436/1005/1/1030.glb 200 in 312ms
 GET /api/earth/tiles/21616/1005/1/1030.glb 200 in 326ms
 GET /api/earth/tiles/21617/1005/1/1030.glb 200 in 328ms
 GET /api/earth/tiles/30606/1005/1/1030.glb 200 in 330ms
 GET /api/earth/tiles/30607/1005/1/1030.glb 200 in 331ms
 GET /api/earth/tiles/21437/1005/1/1030.glb 200 in 388ms
 GET /api/earth/tiles/30427/1005/1/1030.glb 200 in 390ms
 GET /api/earth/tiles/30426/1005/1/1030.glb 200 in 391ms
 GET /api/earth/tiles/30436/1005/1/1030.glb 200 in 399ms
 GET /api/earth/tiles/30437/1005/1/1030.glb 200 in 399ms
 GET /api/earth/tiles/30435/1005/1/1030.glb 200 in 402ms
 GET /api/earth/tiles/31404/1005/1/1030.glb 200 in 404ms
 GET /api/earth/tiles/31406/1005/1/1030.glb 200 in 413ms
 GET /api/earth/tiles/31407/1005/1/1030.glb 200 in 417ms
 GET /api/earth/tiles/30425/1005/1/1030.glb 200 in 428ms
 GET /api/earth/tiles/30434/1005/1/1030.glb 200 in 466ms
 GET /api/earth/tiles/30424/1005/1/1030.glb 200 in 446ms
 GET /api/earth/tiles/31414/1005/1/1030.glb 200 in 289ms
 GET /api/earth/tiles/31434/1005/1/1030.glb 200 in 300ms
 GET /api/earth/tiles/13636/1005/1/1030.glb 200 in 343ms
 GET /api/earth/tiles/31436/1005/1/1030.glb 200 in 378ms
 GET /api/earth/tiles/31405/1005/1/1030.glb 200 in 418ms
 GET /api/earth/tiles/31416/1005/1/1030.glb 200 in 438ms
 GET /api/earth/tiles/12617/1005/1/1030.glb 200 in 268ms
 GET /api/earth/tiles/13634/1005/1/1030.glb 200 in 252ms
 GET /api/earth/tiles/13616/1005/1/1030.glb 200 in 241ms
 GET /api/earth/tiles/31415/1005/1/1030.glb 200 in 268ms
 GET /api/earth/tiles/13637/1005/1/1030.glb 200 in 246ms
 GET /api/earth/tiles/31435/1005/1/1030.glb 200 in 226ms
 GET /api/earth/tiles/13635/1005/1/1030.glb 200 in 400ms
 GET /api/earth/tiles/13614/1005/1/1030.glb 200 in 253ms
 GET /api/earth/tiles/13617/1005/1/1030.glb 200 in 235ms
 GET /api/earth/tiles/13615/1005/1/1030.glb 200 in 232ms
 GET /api/earth/tiles/31437/1005/1/1030.glb 200 in 230ms
 GET /api/earth/tiles/13724/1005/1/1030.glb 200 in 215ms
 GET /api/earth/tiles/31524/1005/1/1030.glb 200 in 221ms
 GET /api/earth/tiles/12616/1005/1/1030.glb 200 in 227ms
 GET /api/earth/tiles/12607/1005/1/1030.glb 200 in 219ms
 GET /api/earth/tiles/12606/1005/1/1030.glb 200 in 220ms
 GET /api/earth/tiles/12614/1005/1/1030.glb 200 in 218ms
 GET /api/earth/tiles/12615/1005/1/1030.glb 200 in 214ms
 GET /api/earth/tiles/12605/1005/1/1030.glb 200 in 219ms
 GET /api/earth/tiles/21535/1005/1/1030.glb 200 in 225ms
 GET /api/earth/tiles/12604/1005/1/1030.glb 200 in 232ms
 GET /api/earth/tiles/21534/1005/1/1030.glb 200 in 264ms
 GET /api/earth/tiles/21537/1005/1/1030.glb 200 in 260ms
 GET /api/earth/tiles/03727/1005/1/1030.glb 200 in 220ms
 GET /api/earth/tiles/03725/1005/1/1030.glb 200 in 223ms
 GET /api/earth/tiles/03707/1005/1/1030.glb 200 in 224ms
 GET /api/earth/tiles/21536/1005/1/1030.glb 200 in 231ms
 GET /api/earth/tiles/03705/1005/1/1030.glb 200 in 221ms
 GET /api/earth/tiles/03726/1005/1/1030.glb 200 in 226ms
